"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202207281900","관악구","0.015","0.035","0.3","0.003","29","15"
"202207281900","강남구","0.013","0.044","0.3","0.003","25","18"
"202207281900","동작구","0.011","0.043","0.3","0.003","26","18"
"202207281900","강북구","","","","","",""
"202207281900","강동구","0.007","0.036","0.2","0.002","21","17"
"202207281900","성북구","0.021","0.036","0.3","0.002","26","20"
"202207281900","동대문구","0.015","0.044","0.3","0.002","29","21"
"202207281900","구로구","0.009","0.045","0.3","0.002","18","12"
"202207281900","은평구","0.021","0.031","0.4","0.002","","23"
"202207281900","중구","0.025","0.038","0.5","0.003","27","22"
"202207281900","광진구","0.01","0.036","0.4","0.002","26","22"
"202207281800","중랑구","0.011","0.053","0.3","0.002","33","20"
"202207281800","서초구","0.012","0.047","0.3","0.002","21","12"
"202207281800","도봉구","0.008","0.052","0.4","0.002","21","12"
"202207281800","강서구","0.013","0.073","0.3","0.003","29","22"
"202207281800","동대문구","0.014","0.055","0.3","0.002","28","20"
"202207281800","강동구","0.007","0.042","0.2","0.002","23","19"
"202207281800","영등포구","0.013","0.049","0.3","0.002","28","24"
"202207281800","서대문구","0.009","0.052","0.4","0.003","21","14"
"202207281800","은평구","0.016","0.042","0.3","0.002","18","12"
"202207281800","송파구","0.011","0.046","0.3","0.003","28","21"
"202207281800","구로구","0.008","0.05","0.3","0.002","15","11"
"202207281800","광진구","0.009","0.042","0.4","0.003","22","20"
"202207281800","양천구","","","","","",""
"202207281800","마포구","0.01","0.058","0.3","0.002","22","18"
"202207281800","노원구","0.01","0.054","0.3","0.002","19","19"
"202207281800","금천구","0.015","0.046","0.3","0.003","24","20"
"202207281800","성북구","0.019","0.05","0.3","0.002","18","14"
"202207281800","관악구","0.01","0.044","0.3","0.003","28","16"
"202207281800","강남구","0.011","0.051","0.2","0.003","19","17"
"202207281800","동작구","0.011","0.048","0.3","0.002","24","19"
"202207281800","강북구","","","","","",""
"202207281800","종로구","0.017","0.05","0.4","0.003","25","21"
"202207281800","성동구","0.015","0.049","0.3","0.003","26","20"
"202207281800","용산구","0.011","0.057","0.3","0.003","23","16"
"202207281800","중구","0.023","0.047","0.5","0.003","24","21"
"202207281700","은평구","0.01","0.06","0.3","0.002","19","19"
"202207281700","강남구","0.011","0.056","0.3","0.003","29","15"
"202207281700","성동구","0.013","0.056","0.3","0.003","25","23"
"202207281700","강북구","","","","","",""
"202207281700","중랑구","0.013","0.057","0.3","0.002","31","23"
"202207281700","서초구","0.012","0.053","0.3","0.002","26","14"
"202207281700","구로구","0.006","0.062","0.3","0.002","20","14"
"202207281700","중구","0.022","0.052","0.5","0.003","26","18"
"202207281700","성북구","0.018","0.054","0.3","0.002","25","17"
"202207281700","서대문구","0.01","0.06","0.4","0.003","20","15"
"202207281700","양천구","","","","","",""
"202207281700","금천구","0.014","0.056","0.3","0.003","26","21"
"202207281700","종로구","0.017","0.054","0.4","0.003","28","19"
"202207281700","마포구","0.01","0.068","0.3","0.002","22","19"
"202207281700","노원구","","","","","",""
"202207281700","송파구","0.012","0.052","0.3","0.002","26","13"
"202207281700","영등포구","0.014","0.06","0.3","0.002","30","23"
"202207281700","용산구","0.015","0.058","0.3","0.003","22","18"
"202207281700","동작구","0.009","0.054","0.3","0.002","24","18"
"202207281700","강동구","0.006","0.049","0.2","0.003","22","20"
"202207281700","관악구","0.011","0.047","0.3","0.003","32","19"
"202207281700","광진구","0.009","0.048","0.4","0.003","31","19"
"202207281700","동대문구","0.012","0.062","0.3","0.002","27","18"
"202207281700","강서구","0.012","0.096","0.3","0.003","32","20"
"202207281700","도봉구","0.007","0.056","0.4","0.002","19","13"
"202207281600","강남구","0.014","0.059","0.3","0.003","29","20"
"202207281600","종로구","0.016","0.066","0.4","0.003","26","19"
"202207281600","중랑구","0.011","0.063","0.3","0.002","32","19"
"202207281600","마포구","0.01","0.082","0.3","0.002","22","17"
"202207281600","용산구","0.013","0.068","0.3","0.003","26","17"
"202207281600","관악구","0.009","0.059","0.3","0.003","27","20"
"202207281600","강동구","0.006","0.049","0.2","0.003","24","17"
"202207281600","송파구","0.011","0.054","0.3","0.002","29","11"
"202207281600","중구","0.019","0.066","0.4","0.003","24","24"
"202207281600","성북구","0.019","0.059","0.3","0.002","30","22"
"202207281600","강북구","","","","","",""
"202207281600","동대문구","0.01","0.073","0.3","0.002","32","22"
"202207281600","동작구","0.007","0.065","0.2","0.003","26","20"
"202207281600","성동구","0.013","0.061","0.3","0.003","34","18"
"202207281600","강서구","0.01","0.098","0.3","0.003","32","21"
"202207281600","은평구","0.008","0.073","0.3","0.002","26","21"
"202207281600","서대문구","0.01","0.072","0.4","0.003","29","14"
"202207281600","도봉구","0.007","0.065","0.4","0.002","24","15"
"202207281600","서초구","0.011","0.06","0.3","0.002","26","10"
"202207281600","영등포구","0.015","0.071","0.3","0.002","27","17"
"202207281600","광진구","0.009","0.049","0.4","0.003","28","19"
"202207281600","구로구","0.007","0.076","0.3","0.002","29","14"
"202207281600","금천구","0.011","0.08","0.3","0.003","25","17"
"202207281600","노원구","","","","","",""
"202207281600","양천구","","","","","",""
"202207281500","강북구","","","","","",""
"202207281500","강서구","0.012","0.101","0.4","0.003","29","21"
"202207281500","성동구","0.013","0.072","0.3","0.003","32","19"
"202207281500","중랑구","0.01","0.071","0.3","0.002","30","16"
"202207281500","마포구","0.009","0.089","0.3","0.002","30","17"
"202207281500","구로구","0.006","0.08","0.3","0.002","24","10"
"202207281500","영등포구","0.016","0.074","0.3","0.003","29","23"
"202207281500","성북구","0.017","0.075","0.3","0.002","29","19"
"202207281500","중구","0.021","0.077","0.5","0.003","25","20"
"202207281500","금천구","0.012","0.086","0.3","0.003","24","19"
"202207281500","광진구","0.008","0.059","0.4","0.003","28","22"
"202207281500","노원구","0.009","0.081","0.3","0.002","27","18"
"202207281500","양천구","","","","","",""
"202207281500","서대문구","0.01","0.081","0.4","0.003","20","17"
"202207281500","강남구","0.011","0.071","0.3","0.003","29","17"
"202207281500","종로구","0.015","0.079","0.4","0.003","30","17"
"202207281500","서초구","0.009","0.072","0.3","0.002","27","16"
"202207281500","도봉구","0.007","0.076","0.4","0.002","25","17"
"202207281500","동대문구","0.01","0.088","0.3","0.002","29","20"
"202207281500","은평구","0.013","0.076","0.3","0.002","21","19"
"202207281500","강동구","0.005","0.054","0.2","0.002","22","14"
"202207281500","동작구","0.008","0.075","0.3","0.002","23","14"
"202207281500","송파구","0.008","0.064","0.3","0.003","29","14"
"202207281500","관악구","0.011","0.064","0.3","0.003","38","16"
"202207281500","용산구","0.029","0.068","0.3","0.003","29","18"
"202207281400","광진구","0.008","0.068","0.4","0.003","27","18"
"202207281400","송파구","0.009","0.071","0.3","0.003","30","18"
"202207281400","중구","0.02","0.072","0.5","0.003","26","26"
"202207281400","양천구","0.01","0.074","0.4","0.002","22","19"
"202207281400","관악구","0.009","0.064","0.3","0.003","32","24"
"202207281400","강서구","0.01","0.093","0.3","0.002","28","23"
"202207281400","동작구","0.007","0.075","0.3","0.003","29","21"
"202207281400","종로구","0.014","0.079","0.4","0.003","27","20"
"202207281400","노원구","0.007","0.083","0.3","0.002","22","20"
"202207281400","강남구","0.014","0.073","0.3","0.003","28","19"
"202207281400","도봉구","0.007","0.075","0.4","0.002","20","17"
"202207281400","성동구","0.012","0.08","0.4","0.003","33","24"
"202207281400","금천구","0.011","0.084","0.3","0.003","27","20"
"202207281400","강동구","0.005","0.063","0.3","0.002","26","16"
"202207281400","동대문구","0.009","0.092","0.4","0.003","30","19"
"202207281400","구로구","0.005","0.078","0.3","0.002","18","16"
"202207281400","용산구","0.018","0.076","0.3","0.003","29","19"
"202207281400","마포구","0.008","0.084","0.3","0.003","22","17"
"202207281400","중랑구","0.01","0.079","0.3","0.003","31","21"
"202207281400","서초구","0.01","0.073","0.3","0.002","29","20"
"202207281400","성북구","0.017","0.078","0.3","0.003","30","16"
"202207281400","영등포구","0.013","0.073","0.4","0.002","31","21"
"202207281400","서대문구","0.009","0.074","0.4","0.003","26","16"
"202207281400","강북구","0.011","0.079","0.3","0.003","29","20"
"202207281400","은평구","0.013","0.071","0.3","0.002","24","15"
"202207281300","도봉구","0.007","0.063","0.4","0.002","20","15"
"202207281300","영등포구","0.011","0.067","0.3","0.002","28","25"
"202207281300","구로구","0.006","0.07","0.3","0.002","23","18"
"202207281300","노원구","0.007","0.067","0.3","0.002","26","20"
"202207281300","중랑구","0.01","0.073","0.3","0.002","27","19"
"202207281300","관악구","0.01","0.06","0.3","0.003","32","20"
"202207281300","종로구","0.016","0.07","0.4","0.003","25","17"
"202207281300","은평구","0.01","0.067","0.3","0.002","23","19"
"202207281300","송파구","0.01","0.07","0.3","0.003","31","24"
"202207281300","동작구","0.007","0.068","0.3","0.003","29","18"
"202207281300","금천구","0.011","0.075","0.3","0.003","26","18"
"202207281300","강남구","0.011","0.069","0.3","0.003","28","17"
"202207281300","강서구","0.01","0.081","0.4","0.003","28","24"
"202207281300","양천구","0.009","0.071","0.3","0.002","24","20"
"202207281300","중구","0.018","0.067","0.5","0.004","28","26"
"202207281300","광진구","0.009","0.064","0.4","0.003","28","19"
"202207281300","용산구","0.02","0.071","0.3","0.003","33","20"
"202207281300","강동구","0.007","0.061","0.3","0.002","24","13"
"202207281300","성북구","0.018","0.065","0.3","0.003","27","17"
"202207281300","서대문구","0.01","0.068","0.4","0.003","24","17"
"202207281300","마포구","0.008","0.076","0.3","0.002","","22"
"202207281300","성동구","0.011","0.073","0.4","0.003","32","17"
"202207281300","서초구","0.012","0.064","0.3","0.002","23","16"
"202207281300","강북구","0.01","0.067","0.3","0.003","30","20"
"202207281300","동대문구","0.01","0.08","0.4","0.003","30","19"
"202207281200","용산구","0.022","0.058","0.3","0.003","32","26"
"202207281200","중구","0.02","0.056","0.5","0.003","26","22"
"202207281200","노원구","0.005","0.058","0.3","0.002","23","15"
"202207281200","구로구","0.007","0.057","0.3","0.002","23","13"
"202207281200","마포구","0.009","0.065","0.3","0.002","24","16"
"202207281200","강남구","0.012","0.058","0.3","0.003","26","17"
"202207281200","은평구","0.011","0.053","0.3","0.002","26","19"
"202207281200","서초구","0.01","0.056","0.3","0.002","20","14"
"202207281200","종로구","0.013","0.059","0.4","0.003","28","20"
"202207281200","강동구","0.006","0.049","0.3","0.002","19","12"
"202207281200","영등포구","0.013","0.055","0.3","0.002","29","18"
"202207281200","강북구","0.008","0.055","0.3","0.002","31","20"
"202207281200","중랑구","0.011","0.056","0.3","0.002","28","21"
"202207281200","관악구","0.01","0.049","0.3","0.003","33","19"
"202207281200","동작구","0.007","0.06","0.3","0.003","28","20"
"202207281200","강서구","0.011","0.066","0.4","0.003","30","21"
"202207281200","도봉구","0.006","0.052","0.4","0.002","18","15"
"202207281200","성동구","0.012","0.06","0.4","0.003","29","21"
"202207281200","광진구","0.008","0.053","0.4","0.003","22","15"
"202207281200","동대문구","0.009","0.066","0.3","0.002","25","18"
"202207281200","송파구","0.009","0.06","0.3","0.003","","28"
"202207281200","성북구","0.014","0.054","0.3","0.002","27","14"
"202207281200","금천구","0.011","0.062","0.3","0.003","26","22"
"202207281200","양천구","0.009","0.057","0.3","0.002","26","17"
"202207281200","서대문구","0.009","0.057","0.4","0.003","19","14"
"202207281100","중랑구","0.012","0.046","0.4","0.002","30","21"
"202207281100","관악구","0.011","0.039","0.3","0.003","31","17"
"202207281100","용산구","0.012","0.052","0.3","0.003","26","24"
"202207281100","송파구","0.009","0.049","0.3","0.003","28","18"
"202207281100","강동구","0.005","0.041","0.3","0.002","22","15"
"202207281100","중구","0.018","0.043","0.5","0.003","24","20"
"202207281100","동대문구","0.008","0.052","0.3","0.002","25","18"
"202207281100","양천구","0.009","0.046","0.3","0.002","24","17"
"202207281100","은평구","0.009","0.043","0.3","0.002","","21"
"202207281100","서초구","0.011","0.044","0.3","0.002","23","16"
"202207281100","강북구","0.007","0.045","0.3","0.002","31","17"
"202207281100","종로구","0.014","0.045","0.4","0.003","25","22"
"202207281100","노원구","0.005","0.05","0.3","0.002","27","18"
"202207281100","영등포구","0.014","0.042","0.3","0.002","26","18"
"202207281100","서대문구","0.011","0.043","0.4","0.003","18","11"
"202207281100","도봉구","0.006","0.042","0.4","0.002","18","14"
"202207281100","구로구","0.006","0.048","0.3","0.002","25","15"
"202207281100","금천구","0.009","0.052","0.3","0.003","27","18"
"202207281100","성동구","0.011","0.048","0.3","0.003","30","19"
"202207281100","성북구","0.014","0.043","0.3","0.002","26","13"
"202207281100","강남구","0.012","0.047","0.3","0.003","27","16"
"202207281100","강서구","0.012","0.051","0.4","0.003","30","20"
"202207281100","동작구","0.008","0.048","0.3","0.003","24","18"
"202207281100","마포구","0.01","0.049","0.3","0.002","26","18"
"202207281100","광진구","0.009","0.041","0.4","0.002","23","17"
"202207281000","강북구","0.008","0.037","0.3","0.002","28","16"
"202207281000","성동구","0.011","0.04","0.3","0.003","30","19"
"202207281000","서초구","0.011","0.037","0.3","0.002","22","14"
"202207281000","송파구","0.01","0.042","0.3","0.003","29","25"
"202207281000","서대문구","0.01","0.036","0.4","0.003","21","10"
"202207281000","양천구","0.01","0.037","0.3","0.002","22","19"
"202207281000","마포구","0.011","0.039","0.3","0.003","18","17"
"202207281000","영등포구","0.016","0.034","0.4","0.002","29","20"
"202207281000","용산구","0.018","0.036","0.3","0.003","25","17"
"202207281000","동작구","0.009","0.039","0.3","0.003","21","15"
"202207281000","강동구","0.005","0.036","0.3","0.002","21","18"
"202207281000","동대문구","0.009","0.043","0.3","0.002","27","15"
